OC_omid,issn,EP_id,Publications_in_venue,Open Access
624051704,"['0261-5606', '1873-0639']",427651,2891,Unknown
62405601,"['1740-4657', '1050-9585']",440512,1095,Unknown
62405665,"['1469-9451', '1369-183X']",442882,3226,Unknown
624057519,"['0256-2928', '1878-5174']",342708,1416,Unknown
6240588743,"['2213-140X', '2213-1418']",486331,99,Unknown
6240598614,"['2111-5044', '0765-4944']",479252,442,Unknown
6240619843,['1362-0436'],449483,1066,Unknown
6240702208,"['2040-3666', '2040-3658']",478295,166,Unknown
6240702267,"['2040-3690', '2040-3682']",480810,78,Unknown
62407052,"['1467-971X', '0883-2919']",448187,1593,Unknown
62407124,"['1532-4796', '0883-6612']",425995,2177,Unknown
62407133,"['1099-1255', '0883-7252']",442414,1800,Unknown
6240850903,['0305-9006'],342354,445,Unknown
6240892716,"['0965-8416', '1747-7565']",444291,613,Unknown
6240899606,"['1749-6306', '0590-8876']",451173,410,Unknown
6240935935,"['0018-0777', '2365-3116']",441124,73,Unknown
6240939885,"['1469-9613', '1356-9317']",417780,418,Unknown
6240939993,"['1356-9325', '1469-9575']",443191,578,Unknown
62409673,"['0143-2095', '1097-0266']",340591,3166,Unknown
62409860,"['0159-6306', '1469-3739']",439916,1499,Unknown
6240990148,"['1468-0254', '0963-9462']",440010,379,Unknown
6240990280,"['0963-9489', '1469-9869']",444890,777,Unknown
62501127342,['1805-4951'],486973,178,True
62501127435,['1805-7225'],487561,24,Unknown
62501127495,"['2694-720X', '1805-790X']",488323,95,Unknown
6250116538,"['1474-0087', '0961-1371']",445846,204,Unknown
62501166560,"['0081-1564', '2056-743X']",470607,70,Unknown
62501250210,"['2344-3693', '1582-2168']",502510,18,True
62501250224,"['2344-4460', '1582-327X']",503623,23,True
62501250242,"['2344-4932', '2068-7559']",493245,71,True
62501254229,"['2535-2660', '0332-608X']",342952,11,True
62501254237,['2535-2857'],490532,56,True
62501254265,"['2535-3098', '1503-5727']",435096,4,True
62501254268,"['2535-311X', '0032-8847']",341670,35,True
62501299833,"['1988-3129', '1130-8001']",485899,337,True
62501300604,"['0034-8341', '1988-3188']",446549,430,True
62501301045,['1988-3145'],486097,194,True
62501394202,"['2173-6111', '0066-5215']",481744,44,Unknown
62501394256,"['2173-6839', '1699-3225']",483619,32,Unknown
62501394271,"['1575-166X', '2173-6847']",483270,12,Unknown
62501394334,['2173-8947'],497369,2,True
62501394342,['2174-0178'],486640,1,True
62501394344,"['2174-0682', '1139-5737']",487416,214,True
62501405810,"['2335-2388', '1392-8295']",498645,124,True
62501414712,['2708-3098'],505222,25,Unknown
62501414884,['1420-2530'],486379,394,Unknown
62501438080,"['2246-2945', '2245-599X']",479528,17,True
62501438095,"['2245-6937', '0907-6182']",341406,95,True
62501438170,['2245-8875'],481226,157,True
62501458389,"['1528-0268', '1743-1735']",447659,165,Unknown
62501464175,['2308-6912'],502746,194,True
62501464286,"['2075-5279', '2308-7250']",485363,287,True
625014921,"['1756-9923', '1366-2724']",483085,60,Unknown
62501500829,"['2065-9628', '1844-4369']",486303,70,True
62501500860,"['1844-6965', '2668-7070']",488873,1,True
62501500892,['1844-8208'],471915,1,True
62501500895,['1844-8836'],484869,18,True
62501500905,"['1844-8887', '2559-1983']",498319,42,Unknown
62501547770,['0133-2570'],481864,10,Unknown
62501549181,"['2039-1730', '2611-8653']",503017,11,True
625015558,"['1366-5839', '0022-0272']",341945,1860,Unknown
62501557598,"['2196-9043', '0017-1298']",440984,211,Unknown
62501559779,"['1991-0177', '1999-818X']",486266,133,True
62501577230,"['1803-8174', '2571-0257']",485058,2,True
62501577235,['1803-8220'],486149,34,True
62501577248,['1803-8417'],479199,376,True
62501577317,"['2336-4548', '1803-845X']",488996,128,Unknown
62501577327,"['1805-9023', '1803-9278']",484824,2,True
62501577330,"['2571-0613', '1803-9782']",488044,137,True
62501578484,"['1879-4750', '0924-0608']",440509,213,True
62501579867,"['2427-920X', '2100-1340']",489622,316,True
62501582981,['0860-0716'],482529,6,Unknown
62501582998,['0860-116X'],497623,2,Unknown
62501632260,"['1821-1127', '1450-6661']",503342,158,True
62501635037,['1734-087X'],500539,269,Unknown
62501639207,"['0210-7716', '2253-8291']",481991,44,True
625016739,"['0305-7410', '1468-2648']",439047,2627,Unknown
625016740,['0305-750X'],342504,7677,Unknown
62501674163,"['0018-2311', '2365-3108']",441172,103,Unknown
625016773,['0305-7488'],443053,1475,Unknown
625016787,"['1469-3577', '0305-764X']",438799,1313,Unknown
625016821,"['0305-7925', '1469-3623']",436761,1601,Unknown
62501694349,['1758-972X'],489167,9,True
62501703015,"['1570-0747', '0272-0965']",445889,305,Unknown
62501708051,"['1580-8122', '2591-2194']",483288,97,Unknown
62501708068,"['2591-2240', '2591-2259']",479843,97,Unknown
625017165,"['0021-857X', '1477-9552']",417129,2047,Unknown
62501746147,"['1743-9078', '0790-7184']",442175,663,Unknown
62501751407,"['0208-5313', '2392-1242']",495241,10,Unknown
62501751412,['0208-533X'],481973,26,True
62501751585,"['2545-0468', '0208-6808']",481974,34,True
62501751592,['0208-7375'],476249,91,True
62501759330,"['2666-4275', '2666-4283']",499836,110,Unknown
62501771850,"['1793-0391', '1793-2548']",475505,192,Unknown
62501814967,"['1760-8430', '0035-1652']",446601,121,Unknown
62501820268,"['0029-8514', '2450-8349']",481639,25,Unknown
62501820294,"['2450-8497', '1337-9291']",485861,65,Unknown
62501843020,"['1749-6985', '1749-6977']",475306,444,Unknown
62501897967,['0033-2097'],476159,1024,Unknown
62501900338,['2545-2134'],498395,5,True
62501900344,"['2545-2487', '0033-202X']",486173,66,Unknown
62501900365,"['2545-2525', '2657-8832']",504044,4,True
62501900368,"['0137-7221', '2545-2622']",499161,596,Unknown
62501902549,"['2634-3622', '2634-3614']",503939,12,Unknown
62501902555,"['2634-3649', '2634-3630']",503938,16,Unknown
62501905684,"['0239-4278', '2450-3177']",487511,28,Unknown
62501905699,['2450-4424'],494979,8,Unknown
62501905727,"['2450-4572', '2450-4564']",490990,8,Unknown
62501905731,"['0137-4699', '2450-4580']",485633,31,Unknown
62501905809,"['2450-4866', '2719-7778']",491032,24,True
62501905825,"['1233-8672', '2450-4939']",488004,49,Unknown
62501905858,"['1233-8680', '2450-4947']",487211,40,True
62501905880,['2450-5005'],488273,11,Unknown
62501905909,['2450-5188'],488476,29,Unknown
62501905918,"['2450-5366', '2450-5358']",496549,34,True
62501914725,['1224-7448'],484050,10,True
62501914736,"['1224-8150', '2601-9035']",490016,17,Unknown
62501914758,"['1224-8738', '2065-9636']",486385,32,True
62501914780,"['1224-8746', '2065-9563']",482990,51,Unknown
62501914797,"['1224-8754', '2065-9458']",489811,4,Unknown
62501925502,"['0213-392X', '1989-4562']",504622,1,True
62501926472,['1331-3878'],483060,8,True
62501950402,['0239-3271'],499108,25,Unknown
62501950416,"['2391-5862', '0239-4170']",483971,17,Unknown
62501950435,"['0239-4251', '2083-361X']",483972,11,Unknown
62501950447,['0239-426X'],496900,19,Unknown
62501950463,"['0239-5223', '2720-0779']",499578,79,True
62501950481,"['2449-8998', '0239-6858']",482065,19,True
62501953717,"['2571-0281', '1803-5663']",485782,1,True
62501953720,"['1803-6104', '1214-813X']",485425,334,True
62501953795,"['2336-4408', '1803-7380']",485153,52,Unknown
62501953799,"['2336-4416', '1803-7399']",483433,72,True
62501953802,"['2336-4424', '1803-7402']",485100,88,Unknown
62501953805,"['1803-7410', '2336-4440']",485045,13,True
62501953808,"['2336-4513', '1803-7429']",502027,7,Unknown
62501953811,"['2336-453X', '1803-7445']",485044,2,Unknown
62501953814,['1803-7550'],487274,3,True
62501957343,['2193-7281'],487881,174,Unknown
6250198452,"['1474-0664', '0269-8897']",433105,801,Unknown
62501991908,"['2670-6229', '2670-6210']",500419,9,True
625020043,['0149-7189'],422802,2725,Unknown
62502010961,"['1221-1273', '2065-3409']",488584,19,True
62502016299,"['2199-1235', '2199-1227']",502047,181,Unknown
62502023432,"['2560-3116', '0350-8501']",503347,247,True
62502023562,"['2459-671X', '0351-0840']",482215,5,True
62502032916,"['0003-9756', '1474-0583']",438031,1005,Unknown
62502069143,['1805-9147'],489936,38,Unknown
62502069166,"['2336-4505', '1805-918X']",486096,35,Unknown
62502076177,['2514-8362'],492972,73,True
62502110314,"['0570-5398', '1570-0585']",437978,719,Unknown
62502110589,"['0570-6084', '2041-4102']",468692,181,Unknown
62502127685,"['2605-3314', '0212-0429']",474651,119,True
62502127706,"['2605-3322', '0212-9426']",476157,297,True
62502136656,"['2034-7871', '0776-3824']",444168,302,Unknown
62502199335,['2247-4633'],484089,11,True
62502199387,"['2247-6377', '2247-8558']",493241,4,True
62502199391,['2247-7195'],490997,11,True
62502234502,"['2150-4865', '2150-4857']",476744,441,Unknown
625022875,"['1477-450X', '0142-6001']",437924,1478,Unknown
625022910,"['1872-6909', '0142-694X']",439838,1375,Unknown
62502378749,['2392-6139'],505207,45,Unknown
62502378760,['2392-6163'],484118,4,Unknown
62502378763,['2392-7054'],487240,50,True
6801060249,['2457-9017'],487240,22,True
62502398040,"['0924-8463', '1572-8382']",438113,485,Unknown
625024425,"['1741-3044', '0170-8406']",341656,2898,Unknown
625024469,"['1461-703X', '0261-0183']",340594,1297,Unknown
62502478,"['1465-3427', '0966-8136']",340634,2027,Unknown
62502494,"['1468-0378', '0966-8373']",440474,1190,Unknown
62502499,"['1747-7646', '0966-9582']",443820,1882,Unknown
625025638,"['1460-3713', '1354-0661']",342825,834,Unknown
625025662,"['0021-9894', '1741-6442']",442635,1131,Unknown
625025714,"['2044-8333', '1355-3259']",421778,614,Unknown
62502601366,"['1777-5299', '1252-7017']",476414,641,Unknown
62502634857,"['2047-9077', '0261-4294']",502881,850,Unknown
62502635002,"['0261-4340', '1748-619X']",471764,331,Unknown
62502661743,"['2197-912X', '0044-2674']",448262,320,Unknown
62502676540,"['0075-1634', '1748-6181']",451955,420,Unknown
625027059,"['0032-3179', '1467-923X']",445920,2561,Unknown
625027241,"['0032-3217', '1467-9248']",433601,2710,Unknown
625027300,"['2560-547X', '0354-1223', '0354-6497']",488333,77,True
62502747612,['2044-1398'],503023,288,Unknown
6250293668,['1572-3089'],476250,915,Unknown
625030003,"['0167-4544', '1573-0697']",442524,9021,Unknown
625030280,"['1743-8942', '0167-482X']",340582,1362,Unknown
625030295,['0167-4870'],442784,2233,Unknown
62503059809,['0926-6453'],450580,72,Unknown
62503062088,"['1358-684X', '1469-3585']",438964,771,Unknown
62503115695,"['2050-9790', '2050-9804']",486928,98,Unknown
62503115723,['2050-9863'],484936,55,True
625031385,"['0164-0305', '0882-2689', '1573-3505']",443624,1755,Unknown
6250316967,"['1752-1386', '1752-1378']",471170,474,Unknown
6250328107,"['1469-2104', '0265-0517']",438655,831,Unknown
62503293206,"['1745-0926', '1745-0918']",483408,529,Unknown
625032999,"['0013-0117', '1468-0289']",440058,3978,Unknown
625033069,"['0013-0133', '1468-0297']",341784,7564,Unknown
625034310,"['1109-4028', '1756-1108']",481085,1122,Unknown
62503438076,['1689-6416'],490586,2,Unknown
62503451606,"['2604-3521', '2604-6199']",501705,2,True
62503527596,"['1841-4451', '1842-824X']",487004,7,Unknown
62503537940,['2232-5204'],487423,1,True
62503544472,"['2603-381X', '2535-101X']",497814,1,Unknown
625037124,"['1566-5852', '1569-9854']",443054,333,Unknown
62503799207,['2073-7629'],477296,4,True
625038101,"['1476-7244', '0811-1146']",447984,1105,Unknown
625038608,"['1848-2503', '1846-4580']",499294,20,Unknown
625038646,"['2221-1055', '2413-2322']",487841,218,Unknown
625039212,"['1747-0218', '1747-0226']",340720,2906,Unknown
6250394637,['2301-2595'],493332,46,Unknown
6250394666,['2301-2609'],504308,26,Unknown
625040094,"['1276-8707', '1773-018X']",490962,359,True
625040112,"['2543-618X', '2545-1324']",496943,33,Unknown
625040157,['1951-6215'],489465,186,True
625040471,"['1469-9702', '0023-656X']",444250,1428,Unknown
625040544,"['1756-6053', '0023-8309']",444290,1687,Unknown
625040746,"['1802-9876', '1802-971X']",491242,214,True
62504200,"['1760-7256', '0300-953X']",476202,938,Unknown
625044781,['1815-347X'],473174,237,True
6250452232,"['1613-3811', '0167-6164']",442352,273,Unknown
625045396,['1809-127X'],472352,2094,True
6250465862,"['2211-5757', '0378-7869']",486488,7,Unknown
62505143,"['0037-9174', '1957-7842']",481695,1042,True
625051464,"['2213-4379', '0006-2294']",342304,1254,True
6250543088,['2399-6714'],497083,27,True
6250543106,['2399-7117'],504679,38,True
625055935,"['2041-6962', '0038-4283']",447678,1511,Unknown
6250586541,"['2524-0943', '2663-886X']",499440,12,Unknown
625059666,['0014-2921'],342624,4717,Unknown
6250605342,"['0766-5075', '2101-0013']",468990,150,Unknown
6250605359,['0766-5598'],446604,562,Unknown
6250709411,"['2040-4352', '2040-4344']",476974,132,Unknown
6250709448,"['2040-4425', '2040-4417']",478705,98,Unknown
6250746602,"['2214-4463', '2214-4471']",480690,38,Unknown
625088357,"['2045-4813', '2045-4821']",477842,182,Unknown
625088399,['2045-5224'],493578,50,True
625088495,"['2045-5836', '2045-5844']",486858,68,Unknown
625088527,"['2045-5860', '2045-5852']",487034,68,Unknown
625088558,['2045-5879'],487040,145,Unknown
625088595,"['2045-5909', '2045-5895']",480011,121,Unknown
625088641,"['2045-6301', '2045-6298']",477018,42,Unknown
6250941128,"['1363-9811', '1469-8382']",441559,459,Unknown
6250941266,"['1364-0429', '2049-4572']",450868,73,True
6250951560,"['1356-9783', '1470-112X']",446424,886,Unknown
62509619,"['0363-3586', '1090-0586', '1573-3270']",437943,1485,Unknown
6250973474,"['2365-953X', '0049-8653']",341046,849,Unknown
6250977943,"['0068-2462', '2045-239X']",445577,765,Unknown
62601009143,"['2104-385X', '0035-3833']",446629,267,Unknown
62601009604,"['2295-9696', '0035-3620']",484488,102,Unknown
62601057427,"['1467-2227', '1467-2235']",440257,1013,Unknown
62601119991,"['1568-5209', '0022-4995']",443911,953,Unknown
62601125773,"['1759-3999', '0022-5266']",444039,517,Unknown
6260112844,"['1573-7756', '1059-0161']",442446,292,Unknown
62601136380,"['1553-4529', '1553-4510']",470022,281,Unknown
6260128843,['2667-3231'],504707,2,True
62601301240,"['0263-6751', '1474-0532']",437694,498,Unknown
62601326274,"['1988-320X', '0037-0894']",446838,270,True
62601326370,"['0082-5638', '1988-3218']",481826,600,True
62601370745,"['1336-2364', '0037-6787']",474139,2,Unknown
62601370748,"['0037-6795', '2222-4327']",413603,147,Unknown
62601370801,['0037-6973'],481690,2,True
62601370804,['0037-6981'],481691,6,Unknown
62601370810,"['0037-699X', '1336-8605']",481692,4,True
62601430772,"['1756-5847', '1756-5839']",485197,127,Unknown
62601467756,['2246-1809'],483617,63,Unknown
62601467850,"['2246-2589', '0905-6998']",444225,63,True
62601482920,"['1572-8315', '1573-3750']",487474,546,Unknown
62601497487,['1802-8853'],486680,13,True
62601506860,"['2737-0658', '0022-927X']",481599,5,Unknown
62601522619,"['2545-4773', '2545-4765']",498705,2,True
62601522730,"['2547-7218', '1022-4610']",477425,15,True
62601522735,"['2547-8567', '2547-8559']",502548,44,Unknown
62601527407,"['1331-0194', '1846-3363']",436427,77,True
62601528137,"['1332-4454', '1846-1425']",502001,4,Unknown
626015489,['1478-0542'],479850,1279,Unknown
62601574187,['0137-1134'],493999,82,Unknown
62601574208,['0137-1150'],493909,32,Unknown
62601574219,['0137-1169'],494786,10,Unknown
62601604114,"['1804-0462', '0032-6585']",481652,210,Unknown
62601604196,['1804-0969'],486012,4,True
62601604255,"['1804-1663', '1213-2446']",484045,217,True
62601604391,['1804-2406'],486244,38,Unknown
62601609901,['0860-3839'],493667,7,Unknown
62601609929,['0860-5734'],484737,134,True
62601609943,['0860-5769'],482531,18,Unknown
62601610009,['0860-6668'],501807,16,Unknown
62601625804,"['2050-4039', '2050-4047']",486905,58,Unknown
62601649546,['2254-7444'],489845,14,True
62601649555,"['1695-8403', '2254-7592']",487196,26,True
62601649564,['2254-8319'],495340,4,True
62601649569,['2254-8351'],489828,17,Unknown
62601649583,['2254-8718'],484570,181,True
626016512,"['1744-7933', '0028-0836', '1476-4679', '1465-7392', '1476-4687']",422484,210851,Unknown
62601660070,"['1314-3301', '1314-6947']",484151,314,True
62601660138,['1314-3700'],488557,4,True
62601665324,"['2253-8410', '1133-309X']",484030,4,Unknown
62601666356,"['2519-058X', '2664-2735']",490516,20,Unknown
62601666560,"['2617-6696', '2664-3332']",503531,22,Unknown
62601684864,['2082-4351'],486876,13,Unknown
62601684878,"['2082-5102', '0081-6272']",450323,195,True
62601684942,"['2082-6060', '2449-8467']",484860,44,True
62601684958,['2082-6710'],483911,61,True
62601684984,"['1508-2008', '2082-6737']",484100,427,True
62601710673,['2392-0718'],487501,45,True
62601710681,"['2392-0971', '2543-9537']",491126,11,Unknown
62601710761,"['0867-4159', '2392-1196']",484510,68,Unknown
62601710800,"['2392-1226', '1896-2122']",484553,156,True
62601710829,"['2080-0339', '2392-1269']",485017,44,Unknown
62601710851,"['2392-1412', '2083-103X']",486874,89,Unknown
62601710888,"['2392-1544', '1895-4308']",486888,63,True
62601710908,"['1896-4362', '2392-1552']",486891,63,True
62601710939,"['2392-1625', '1898-2255']",485645,162,True
62601747003,['2513-8421'],494888,17,True
62601747059,['2513-9231'],500499,80,Unknown
62601759626,['1477-7487'],447317,600,True
62601773916,"['0803-706X', '1651-2324']",441720,890,Unknown
